title,venue,year,pages,author,url,month,comment,code
Ranking in Genealogy: Search Results Fusion at Ancestry,arXiv,2019,1903.00099,"Peng Jiang, Yingrui Yang, Gann Bierner, Fengjie Alex Li, Ruhan Wang, Azadeh Moghtaderi",https://arxiv.org/abs/1903.00099,03,,
One-Shot Federated Learning,arXiv,2019,1902.11175,"Neel Guha, Ameet Talwalkar, Virginia Smith",https://arxiv.org/abs/1902.11175,02,"5 pages, 3 figures, 1 table. 2nd Workshop on Machine Learning on the Phone and other Consumer Devices, NeurIPs 2018",
High Dimensional Restrictive Federated Model Selection with multi-objective Bayesian Optimization over shifted distributions,arXiv,2019,1902.08999,"Xudong Sun, Andrea Bommert, Florian Pfisterer, Jörg Rahnenführer, Michel Lang, Bernd Bischl",https://arxiv.org/abs/1902.08999,02,,
Federated Machine Learning: Concept and Applications,arXiv,2019,1902.04885,"Qiang Yang, Yang Liu, Tianjian Chen, Yongxin Tong",https://arxiv.org/abs/1902.04885,02,,
Towards Federated Learning at Scale: System Design,arXiv,2019,1902.01046,"Keith Bonawitz, Hubert Eichner, Wolfgang Grieskamp, Dzmitry Huba, Alex Ingerman, Vladimir Ivanov, Chloe Kiddon, Jakub Konečný, Stefano Mazzocchi, H. Brendan McMahan, Timon Van Overveldt, David Petrou, Daniel Ramage, Jason Roselander",https://arxiv.org/abs/1902.01046,02,,
Agnostic Federated Learning,arXiv,2019,1902.00146,"Mehryar Mohri, Gary Sivek, Ananda Theertha Suresh",https://arxiv.org/abs/1902.00146,02,30 pages,
Peer-to-peer Federated Learning on Graphs,arXiv,2019,1901.11173,"Anusha Lalitha, Osman Cihan Kilinc, Tara Javidi, Farinaz Koushanfar",https://arxiv.org/abs/1901.11173,01,,
Federated Collaborative Filtering for Privacy-Preserving Personalized Recommendation System,arXiv,2019,1901.09888,"Muhammad Ammad-ud-din, Elena Ivannikova, Suleiman A. Khan, Were Oyomno, Qiang Fu, Kuan Eeik Tan, Adrian Flanagan",https://arxiv.org/abs/1901.09888,01,"12 pages, 2 figures, 2 tables, submitted to a conference",
SecureBoost: A Lossless Federated Learning Framework,arXiv,2019,1901.08755,"Kewei Cheng, Tao Fan, Yilun Jin, Yang Liu, Tianjian Chen, Dimitrios Papadopoulos, Qiang Yang",https://arxiv.org/abs/1901.08755,01,,
Federated Deep Reinforcement Learning,arXiv,2019,1901.08277,"Hankz Hankui Zhuo, Wenfeng Feng, Yufeng Lin, Qian Xu, Qiang Yang",https://arxiv.org/abs/1901.08277,01,"9 pages, 5 figures",
Lifelong Federated Reinforcement Learning: A Learning Architecture for Navigation in Cloud Robotic Systems,arXiv,2019,1901.06455,"Boyi Liu, Lujia Wang, Ming Liu",https://arxiv.org/abs/1901.06455,01,,
Development of Mobile-Interfaced Machine Learning-Based Predictive Models for Improving Students Performance in Programming Courses,arXiv,2019,1901.06252,"Temitayo Matthew Fagbola, Ibrahim Adepoju Adeyanju, Olatayo Olaniyan, Adebimpe Esan, Bolaji Omodunbi, Ayodele Oloyede, Funmilola Egbetola",https://arxiv.org/abs/1901.06252,01,11 pages,
Coded Federated Computing in Wireless Networks with Straggling Devices and Imperfect CSI,arXiv,2019,1901.05239,"Sukjong Ha, Jingjing Zhang, Osvaldo Simeone, Joonhyuk Kang",https://arxiv.org/abs/1901.05239,01,Submitted for possible conference publication,
Weightless Neural Network with Transfer Learning to Detect Distress in Asphalt,arXiv,2019,1901.03660,"Suayder Milhomem, Tiago da Silva Almeida, Warley Gramacho da Silva, Edeilson Milhomem da Silva, Rafael Lima de Carvalho",https://arxiv.org/abs/1901.03660,01,"6 pages, 5 figures, published on IJAERS",
Machine Learning at the Wireless Edge: Distributed Stochastic Gradient Descent Over-the-Air,arXiv,2019,1901.00844,"Mohammad Mohammadi Amiri, Deniz Gunduz",https://arxiv.org/abs/1901.00844,01,"IEEE Transactions on Signal Processing, Early Access, Mar. 2020",
Federated Learning via Over-the-Air Computation,arXiv,2018,1812.11750,"Kai Yang, Tao Jiang, Yuanming Shi, Zhi Ding",https://arxiv.org/abs/1812.11750,12,,
Broadband Analog Aggregation for Low-Latency Federated Edge Learning (Extended Version),arXiv,2018,1812.11494,"Guangxu Zhu, Yong Wang, Kaibin Huang",https://arxiv.org/abs/1812.11494,12,This is an extended version of a submission to IEEE journal,
Machine Learning in Official Statistics,arXiv,2018,1812.10422,"Martin Beck, Florian Dumpert, Joerg Feuerhake",https://arxiv.org/abs/1812.10422,12,,
Universal Supervised Learning for Individual Data,arXiv,2018,1812.09520,"Yaniv Fogel, Meir Feder",https://arxiv.org/abs/1812.09520,12,,
Multi-objective Evolutionary Federated Learning,arXiv,2018,1812.07478,"Hangyu Zhu, Yaochu Jin",https://arxiv.org/abs/1812.07478,12,,
Expanding the Reach of Federated Learning by Reducing Client Resource Requirements,arXiv,2018,1812.07210,"Sebastian Caldas, Jakub Konečny, H. Brendan McMahan, Ameet Talwalkar",https://arxiv.org/abs/1812.07210,12,,
Learning Private Neural Language Modeling with Attentive Aggregation,arXiv,2018,1812.07108,"Shaoxiong Ji, Shirui Pan, Guodong Long, Xue Li, Jing Jiang, Zi Huang",https://arxiv.org/abs/1812.07108,12,"8 pages, 5 figures, to appear in IJCNN 2019",
Federated Optimization in Heterogeneous Networks,arXiv,2018,1812.06127,"Tian Li, Anit Kumar Sahu, Manzil Zaheer, Maziar Sanjabi, Ameet Talwalkar, Virginia Smith",https://arxiv.org/abs/1812.06127,12,MLSys 2020,
Efficient Training Management for Mobile Crowd-Machine Learning: A Deep Reinforcement Learning Approach,arXiv,2018,1812.03633,"Tran The Anh, Nguyen Cong Luong, Dusit Niyato, Dong In Kim, Li-Chun Wang",https://arxiv.org/abs/1812.03633,12,,
Secure Federated Transfer Learning,arXiv,2018,1812.03337,"Yang Liu, Yan Kang, Chaoping Xing, Tianjian Chen, Qiang Yang",https://arxiv.org/abs/1812.03337,12,"IEEE Intelligent Systems, doi: 10.1109/MIS.2020.2988525",
No Peek: A Survey of private distributed deep learning,arXiv,2018,1812.03288,"Praneeth Vepakomma, Tristan Swedish, Ramesh Raskar, Otkrist Gupta, Abhimanyu Dubey",https://arxiv.org/abs/1812.03288,12,21 pages,
A Hybrid Approach to Privacy-Preserving Federated Learning,arXiv,2018,1812.03224,"Stacey Truex, Nathalie Baracaldo, Ali Anwar, Thomas Steinke, Heiko Ludwig, Rui Zhang, Yi Zhou",https://arxiv.org/abs/1812.03224,12,,
Applied Federated Learning: Improving Google Keyboard Query Suggestions,arXiv,2018,1812.02903,"Timothy Yang, Galen Andrew, Hubert Eichner, Haicheng Sun, Wei Li, Nicholas Kong, Daniel Ramage, Françoise Beaufays",https://arxiv.org/abs/1812.02903,12,,
Differentially Private Data Generative Models,arXiv,2018,1812.02274,"Qingrong Chen, Chong Xiang, Minhui Xue, Bo Li, Nikita Borisov, Dali Kaarfar, Haojin Zhu",https://arxiv.org/abs/1812.02274,12,,
Federated Echo State Learning for Minimizing Breaks in Presence in Wireless Virtual Reality Networks,arXiv,2018,1812.01202,"Mingzhe Chen, Omid Semiari, Walid Saad, Xuanlin Liu, Changchuan Yin",https://arxiv.org/abs/1812.01202,12,This paper has been accepted by the IEEE Transactions on Wireless Communications,
LEAF: A Benchmark for Federated Settings,arXiv,2018,1812.01097,"Sebastian Caldas, Sai Meher Karthik Duddu, Peter Wu, Tian Li, Jakub Konečný, H. Brendan McMahan, Virginia Smith, Ameet Talwalkar",https://arxiv.org/abs/1812.01097,12,,
Protection Against Reconstruction and Its Applications in Private Federated Learning,arXiv,2018,1812.00984,"Abhishek Bhowmick, John Duchi, Julien Freudiger, Gaurav Kapoor, Ryan Rogers",https://arxiv.org/abs/1812.00984,12,,
Comprehensive Privacy Analysis of Deep Learning: Passive and Active White-box Inference Attacks against Centralized and Federated Learning,arXiv,2018,1812.00910,"Milad Nasr, Reza Shokri, Amir Houmansadr",https://arxiv.org/abs/1812.00910,12,2019 IEEE Symposium on Security and Privacy (SP),
Split learning for health: Distributed deep learning without sharing raw patient data,arXiv,2018,1812.00564,"Praneeth Vepakomma, Otkrist Gupta, Tristan Swedish, Ramesh Raskar",https://arxiv.org/abs/1812.00564,12,,
Beyond Inferring Class Representatives: User-Level Privacy Leakage From Federated Learning,arXiv,2018,1812.00535,"Zhibo Wang, Mengkai Song, Zhifei Zhang, Yang Song, Qian Wang, Hairong Qi",https://arxiv.org/abs/1812.00535,12,The 38th Annual IEEE International Conference on Computer Communications (INFOCOM 2019),
LoAdaBoost: loss-based AdaBoost federated machine learning with reduced computational complexity on IID and non-IID intensive care data,arXiv,2018,1811.12629,"Li Huang, Yifeng Yin, Zeng Fu, Shifa Zhang, Hao Deng, Dianbo Liu",https://arxiv.org/abs/1811.12629,11,,
Analyzing Federated Learning through an Adversarial Lens,arXiv,2018,1811.12470,"Arjun Nitin Bhagoji, Supriyo Chakraborty, Prateek Mittal, Seraphin Calo",https://arxiv.org/abs/1811.12470,11,"Extended version of paper accepted to ICML 2019, code available at https://github.com/inspire-group/ModelPoisoning; 19 pages, 14 figures",https://github.com/inspire-group/ModelPoisoning;
Joint Service Pricing and Cooperative Relay Communication for Federated Learning,arXiv,2018,1811.12082,"Shaohan Feng, Dusit Niyato, Ping Wang, Dong In Kim, Ying-Chang Liang",https://arxiv.org/abs/1811.12082,11,,
Communication-Efficient On-Device Machine Learning: Federated Distillation and Augmentation under Non-IID Private Data,arXiv,2018,1811.11479,"Eunjeong Jeong, Seungeun Oh, Hyesung Kim, Jihong Park, Mehdi Bennis, Seong-Lyun Kim",https://arxiv.org/abs/1811.11479,11,"presented at the 32nd Conference on Neural Information Processing Systems (NIPS 2018), 2nd Workshop on Machine Learning on the Phone and other Consumer Devices (MLPCD 2), Montréal, Canada",
FADL:Federated-Autonomous Deep Learning for Distributed Electronic Health Record,arXiv,2018,1811.11400,"Dianbo Liu, Timothy Miller, Raheel Sayeed, Kenneth D. Mandl",https://arxiv.org/abs/1811.11400,11,Machine Learning for Health (ML4H) Workshop at NeurIPS 2018 arXiv:cs/0101200,
Partitioned Variational Inference: A unified framework encompassing federated and continual learning,arXiv,2018,1811.11206,"Thang D. Bui, Cuong V. Nguyen, Siddharth Swaroop, Richard E. Turner",https://arxiv.org/abs/1811.11206,11,,
A Survey of Mobile Computing for the Visually Impaired,arXiv,2018,1811.10120,"Martin Weiss, Margaux Luck, Roger Girgis, Chris Pal, Joseph Paul Cohen",https://arxiv.org/abs/1811.10120,11,,
Biscotti: A Ledger for Private and Secure Peer-to-Peer Machine Learning,arXiv,2018,1811.09904,"Muhammad Shayan, Clement Fung, Chris J. M. Yoon, Ivan Beschastnikh",https://arxiv.org/abs/1811.09904,11,20 pages,https://github.com/DistributedML/Biscotti
Dancing in the Dark: Private Multi-Party Machine Learning in an Untrusted Setting,arXiv,2018,1811.09712,"Clement Fung, Jamie Koerner, Stewart Grant, Ivan Beschastnikh",https://arxiv.org/abs/1811.09712,11,16 pages,https://github.com/DistributedML/TorML
WEST: Word Encoded Sequence Transducers,arXiv,2018,1811.08417,"Ehsan Variani, Ananda Theertha Suresh, Mitchel Weintraub",https://arxiv.org/abs/1811.08417,11,12 pages,
A generic framework for privacy preserving deep learning,arXiv,2018,1811.04017,"Theo Ryffel, Andrew Trask, Morten Dahl, Bobby Wagner, Jason Mancuso, Daniel Rueckert, Jonathan Passerat-Palmbach",https://arxiv.org/abs/1811.04017,11,"PPML 2018, 5 pages",
MD-GAN: Multi-Discriminator Generative Adversarial Networks for Distributed Datasets,arXiv,2018,1811.03850,"Corentin Hardy, Erwan Le Merrer, Bruno Sericola",https://arxiv.org/abs/1811.03850,11,To be published in IPDPS 2019: the 33rd IEEE International Parallel & Distributed Processing Symposium,
Federated Learning for Mobile Keyboard Prediction,arXiv,2018,1811.03604,"Andrew Hard, Kanishka Rao, Rajiv Mathews, Swaroop Ramaswamy, Françoise Beaufays, Sean Augenstein, Hubert Eichner, Chloé Kiddon, Daniel Ramage",https://arxiv.org/abs/1811.03604,11,"7 pages, 4 figures",
Federated Learning in Distributed Medical Databases: Meta-Analysis of Large-Scale Subcortical Brain Data,arXiv,2018,1810.08553,"Santiago Silva, Boris Gutman, Eduardo Romero, Paul M Thompson, Andre Altmann, Marco Lorenzi",https://arxiv.org/abs/1810.08553,10,"Federated learning, distributed databases, PCA, SVD, meta-analysis, brain disease",
Analysis of Railway Accidents' Narratives Using Deep Learning,arXiv,2018,1810.07382,"Mojtaba Heidarysafa, Kamran Kowsari, Laura E. Barnes, Donald E. Brown",https://arxiv.org/abs/1810.07382,10,accepted in IEEE International Conference on Machine Learning and Applications (IEEE ICMLA),
Federated Learning for Keyword Spotting,arXiv,2018,1810.05512,"David Leroy, Alice Coucke, Thibaut Lavril, Thibault Gisselbrecht, Joseph Dureau",https://arxiv.org/abs/1810.05512,10,Accepted for publication to ICASSP 2019,
Multi-Institutional Deep Learning Modeling Without Sharing Patient Data: A Feasibility Study on Brain Tumor Segmentation,arXiv,2018,1810.04304,"Micah J Sheller, G Anthony Reina, Brandon Edwards, Jason Martin, Spyridon Bakas",https://arxiv.org/abs/1810.04304,10,"MICCAI, Brain Lesion (BrainLes) workshop, September 16, 2018, Granada, Spain",
Shrinkwrap: Differentially-Private Query Processing in Private Data Federations,arXiv,2018,1810.01816,"Johes Bater, Xi He, William Ehrich, Ashwin Machanavajjhala, Jennie Rogers",https://arxiv.org/abs/1810.01816,10,,
Growing and Retaining AI Talent for the United States Government,arXiv,2018,1809.10276,Edward Raff,https://arxiv.org/abs/1809.10276,09,"Presented at AAAI FSS-18: Artificial Intelligence in Government and Public Sector, Arlington, Virginia, USA",
"In-Edge AI: Intelligentizing Mobile Edge Computing, Caching and Communication by Federated Learning",arXiv,2018,1809.07857,"Xiaofei Wang, Yiwen Han, Chenyang Wang, Qiyang Zhao, Xu Chen, Min Chen",https://arxiv.org/abs/1809.07857,09,This paper has been accepted by IEEE Network for publication,
DeepDrum: An Adaptive Conditional Neural Network,arXiv,2018,1809.06127,"Dimos Makris, Maximos Kaliakatsos-Papakostas, Katia Lida Kermanidis",https://arxiv.org/abs/1809.06127,09,"2018 Joint Workshop on Machine Learning for Music. The Federated Artificial Intelligence Meeting (FAIM), a joint workshop program of ICML, IJCAI/ECAI, and AAMAS",
Learning Rate Adaptation for Federated and Differentially Private Learning,arXiv,2018,1809.03832,"Antti Koskela, Antti Honkela",https://arxiv.org/abs/1809.03832,09,"17 pages, 9 figures",
Functional Federated Learning in Erlang (ffl-erl),arXiv,2018,1808.08143,"Gregor Ulm, Emil Gustavsson, Mats Jirstrand",https://arxiv.org/abs/1808.08143,08,"16 pages, accepted for publication in the WFLP 2018 conference proceedings; final post-print",
Mitigating Sybils in Federated Learning Poisoning,arXiv,2018,1808.04866,"Clement Fung, Chris J. M. Yoon, Ivan Beschastnikh",https://arxiv.org/abs/1808.04866,08,"16 pages, Extended technical version of conference paper ""The Limitations of Federated Learning in Sybil Settings"" accepted at RAID 2020",https://github.com/DistributedML/FoolsGold
Blockchained On-Device Federated Learning,arXiv,2018,1808.03949,"Hyesung Kim, Jihong Park, Mehdi Bennis, Seong-Lyun Kim",https://arxiv.org/abs/1808.03949,08,to appear in IEEE Communications Letters,
Towards Neural Theorem Proving at Scale,arXiv,2018,1807.08204,"Pasquale Minervini, Matko Bosnjak, Tim Rocktäschel, Sebastian Riedel",https://arxiv.org/abs/1807.08204,07,Federated Artificial Intelligence Meeting (FAIM) Workshop on Neural Abstract Machines & Program Induction v2,
Distributed Federated Learning for Ultra-Reliable Low-Latency Vehicular Communications,arXiv,2018,1807.08127,"Sumudu Samarakoon, Mehdi Bennis, Walid Saad, Merouane Debbah",https://arxiv.org/abs/1807.08127,07,"14 pages (double column), 10 figures, 1 table, 3 algorithms, Accepted for IEEE Transactions of Communication. arXiv admin note: text overlap with arXiv:1805.09253",
"Deep Learning for Singing Processing: Achievements, Challenges and Impact on Singers and Listeners",arXiv,2018,1807.03046,"Emilia Gómez, Merlijn Blaauw, Jordi Bonada, Pritish Chandna, Helena Cuesta",https://arxiv.org/abs/1807.03046,07,"Keynote speech, 2018 Joint Workshop on Machine Learning for Music. The Federated Artificial Intelligence Meeting (FAIM), a joint workshop program of ICML, IJCAI/ECAI, and AAMAS",
How To Backdoor Federated Learning,arXiv,2018,1807.00459,"Eugene Bagdasaryan, Andreas Veit, Yiqing Hua, Deborah Estrin, Vitaly Shmatikov",https://arxiv.org/abs/1807.00459,07,,
"ActiveRemediation: The Search for Lead Pipes in Flint, Michigan",arXiv,2018,1806.10692,"Jacob Abernethy, Alex Chojnacki, Arya Farahi, Eric Schwartz, Jared Webb",https://arxiv.org/abs/1806.10692,06,"10 pages, 10 figures, To appear in KDD 2018, For associated promotional video, see https://www.youtube.com/watch?v=YbIn_axYu9E",
Deep Learning Classification of 3.5 GHz Band Spectrograms with Applications to Spectrum Sensing,arXiv,2018,1806.07745,"W. Max Lees, Adam Wunderlich, Peter Jeavons, Paul D. Hale, Michael R. Souryal",https://arxiv.org/abs/1806.07745,06,,
Federated Learning with Non-IID Data,arXiv,2018,1806.00582,"Yue Zhao, Meng Li, Liangzhen Lai, Naveen Suda, Damon Civin, Vikas Chandra",https://arxiv.org/abs/1806.00582,06,,
Federated Learning for Ultra-Reliable Low-Latency V2V Communications,arXiv,2018,1805.09253,"Sumudu Samarakoon, Mehdi Bennis, Walid Saad, Merouane Debbah",https://arxiv.org/abs/1805.09253,05,"7 pages, 5 figures, 2 tables, 1 algorithm, conference submission",
Gradient-Leaks: Understanding and Controlling Deanonymization in Federated Learning,arXiv,2018,1805.05838,"Tribhuvanesh Orekondy, Seong Joon Oh, Yang Zhang, Bernt Schiele, Mario Fritz",https://arxiv.org/abs/1805.05838,05,,
"Machine Learning for Public Administration Research, with Application to Organizational Reputation",arXiv,2018,1805.05409,"L. Jason Anastasopoulos, Andrew B. Whitford",https://arxiv.org/abs/1805.05409,05,,
Exploiting Unintended Feature Leakage in Collaborative Learning,arXiv,2018,1805.04049,"Luca Melis, Congzheng Song, Emiliano De Cristofaro, Vitaly Shmatikov",https://arxiv.org/abs/1805.04049,05,Proceedings of 40th IEEE Symposium on Security & Privacy (S&P 2019),
Graph Neural Networks for Learning Robot Team Coordination,arXiv,2018,1805.03737,Amanda Prorok,https://arxiv.org/abs/1805.03737,05,"Presented at the Federated AI for Robotics Workshop, IJCAI-ECAI/ICML/AAMAS 2018",
On Visual Hallmarks of Robustness to Adversarial Malware,arXiv,2018,1805.03553,"Alex Huang, Abdullah Al-Dujaili, Erik Hemberg, Una-May O'Reilly",https://arxiv.org/abs/1805.03553,05,Submitted to the IReDLiA workshop at the Federated Artificial Intelligence Meeting (FAIM) 2018,
